generator,copyright,minlat,minlon,maxlat,maxlon,id,visible,version2,timestamp,uid,lat,lon
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893875,TRUE,1,2015-04-10T17:56:51Z,189689,52.1296299,8.4198562
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893876,TRUE,1,2015-04-10T17:56:51Z,189689,52.1296413,8.4161947
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893877,TRUE,1,2015-04-10T17:56:51Z,189689,52.1296492,8.4161967
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893878,TRUE,1,2015-04-10T17:56:51Z,189689,52.1296518,8.4161047
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893879,TRUE,1,2015-04-10T17:56:51Z,189689,52.1296532,8.4173064
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893880,TRUE,1,2015-04-10T17:56:51Z,189689,52.129656,8.419884
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893881,TRUE,1,2015-04-10T17:56:51Z,189689,52.1296638,8.4199968
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893882,TRUE,1,2015-04-10T17:56:51Z,189689,52.1296692,8.419826
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893883,TRUE,1,2015-04-10T17:56:51Z,189689,52.1296719,8.4161784
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893884,TRUE,1,2015-04-10T17:56:51Z,189689,52.1296743,8.419376
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893885,TRUE,1,2015-04-10T17:56:51Z,189689,52.1296747,8.4194712
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893886,TRUE,1,2015-04-10T17:56:51Z,189689,52.1296759,8.4201191
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893887,TRUE,1,2015-04-10T17:56:51Z,189689,52.1296817,8.4173562
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893888,TRUE,1,2015-04-10T17:56:51Z,189689,52.1296828,8.4201053
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893889,TRUE,1,2015-04-10T17:56:51Z,189689,52.1296896,8.4201089
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893890,TRUE,1,2015-04-10T17:56:51Z,189689,52.1296971,8.4199194
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893891,TRUE,1,2015-04-10T17:56:51Z,189689,52.1297004,8.4194083
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893892,TRUE,1,2015-04-10T17:56:51Z,189689,52.1297005,8.4192843
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893893,TRUE,1,2015-04-10T17:56:51Z,189689,52.1297024,8.4172542
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893894,TRUE,1,2015-04-10T17:56:51Z,189689,52.1297042,8.4201641
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893895,TRUE,1,2015-04-10T17:56:51Z,189689,52.1297059,8.4177188
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893896,TRUE,1,2015-04-10T17:56:51Z,189689,52.1297138,8.4201536
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893897,TRUE,1,2015-04-10T17:56:51Z,189689,52.1297152,8.4193167
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893898,TRUE,1,2015-04-10T17:56:51Z,189689,52.1297234,8.4193124
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893899,TRUE,1,2015-04-10T17:56:51Z,189689,52.1297438,8.4202358
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893900,TRUE,1,2015-04-10T17:56:51Z,189689,52.1297547,8.4200203
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893901,TRUE,1,2015-04-10T17:56:52Z,189689,52.129758,8.4202223
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893902,TRUE,1,2015-04-10T17:56:52Z,189689,52.1297585,8.4202255
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893903,TRUE,1,2015-04-10T17:56:52Z,189689,52.1297605,8.4195627
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893904,TRUE,1,2015-04-10T17:56:52Z,189689,52.1297728,8.420065
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893905,TRUE,1,2015-04-10T17:56:52Z,189689,52.129784,8.4176664
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893906,TRUE,1,2015-04-10T17:56:52Z,189689,52.1297945,8.4176716
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893907,TRUE,1,2015-04-10T17:56:52Z,189689,52.1298123,8.4200553
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893908,TRUE,1,2015-04-10T17:56:52Z,189689,52.129814,8.4203199
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893909,TRUE,1,2015-04-10T17:56:52Z,189689,52.1298216,8.4201019
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893910,TRUE,1,2015-04-10T17:56:52Z,189689,52.1298313,8.4201658
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893911,TRUE,1,2015-04-10T17:56:52Z,189689,52.129832,8.4194762
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893912,TRUE,1,2015-04-10T17:56:52Z,189689,52.1298328,8.4194768
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893914,TRUE,1,2015-04-10T17:56:52Z,189689,52.129833,8.4200922
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893915,TRUE,1,2015-04-10T17:56:52Z,189689,52.1298516,8.4194842
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893916,TRUE,1,2015-04-10T17:56:52Z,189689,52.1298858,8.4194818
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893917,TRUE,1,2015-04-10T17:56:52Z,189689,52.1298903,8.4201404
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893918,TRUE,1,2015-04-10T17:56:52Z,189689,52.1299045,8.4180943
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893919,TRUE,1,2015-04-10T17:56:52Z,189689,52.1299432,8.419402
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893920,TRUE,1,2015-04-10T17:56:52Z,189689,52.1301125,8.4194011
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893921,TRUE,1,2015-04-10T17:56:52Z,189689,52.1301849,8.4194041
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893922,TRUE,1,2015-04-10T17:56:52Z,189689,52.1302215,8.419653
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893923,TRUE,1,2015-04-10T17:56:52Z,189689,52.1302665,8.4195072
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893924,TRUE,1,2015-04-10T17:56:52Z,189689,52.1302707,8.4176198
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893925,TRUE,1,2015-04-10T17:56:52Z,189689,52.1302929,8.4202459
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893926,TRUE,1,2015-04-10T17:56:52Z,189689,52.130293,8.4193556
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893929,TRUE,1,2015-04-10T17:56:52Z,189689,52.1302957,8.4194318
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893931,TRUE,1,2015-04-10T17:56:52Z,189689,52.1303163,8.4195609
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893932,TRUE,1,2015-04-10T17:56:52Z,189689,52.1303322,8.4195552
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893933,TRUE,1,2015-04-10T17:56:52Z,189689,52.1303328,8.4195557
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893934,TRUE,1,2015-04-10T17:56:52Z,189689,52.1303426,8.4193979
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893935,TRUE,1,2015-04-10T17:56:52Z,189689,52.1303574,8.418038
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893936,TRUE,1,2015-04-10T17:56:52Z,189689,52.1303582,8.4180777
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893938,TRUE,1,2015-04-10T17:56:52Z,189689,52.1303699,8.4194886
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893939,TRUE,1,2015-04-10T17:56:52Z,189689,52.1303722,8.4196342
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893940,TRUE,1,2015-04-10T17:56:52Z,189689,52.1303832,8.4196311
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893941,TRUE,1,2015-04-10T17:56:52Z,189689,52.1303982,8.4196619
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893942,TRUE,1,2015-04-10T17:56:52Z,189689,52.130406,8.4198387
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893943,TRUE,1,2015-04-10T17:56:52Z,189689,52.1304065,8.4180413
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893944,TRUE,1,2015-04-10T17:56:52Z,189689,52.1304074,8.4196586
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893945,TRUE,1,2015-04-10T17:56:52Z,189689,52.1304235,8.4196346
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893946,TRUE,1,2015-04-10T17:56:52Z,189689,52.1304376,8.419741
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893947,TRUE,1,2015-04-10T17:56:52Z,189689,52.13044,8.4196909
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893948,TRUE,1,2015-04-10T17:56:52Z,189689,52.1304531,8.4195384
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893949,TRUE,1,2015-04-10T17:56:52Z,189689,52.1304561,8.4195947
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893950,TRUE,1,2015-04-10T17:56:52Z,189689,52.1304752,8.4153973
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893952,TRUE,1,2015-04-10T17:56:52Z,189689,52.130551,8.4155162
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893953,TRUE,1,2015-04-10T17:56:52Z,189689,52.1305928,8.4152219
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893955,TRUE,1,2015-04-10T17:56:52Z,189689,52.130637,8.4151494
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893956,TRUE,1,2015-04-10T17:56:52Z,189689,52.130651,8.4153055
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893958,TRUE,1,2015-04-10T17:56:52Z,189689,52.1306642,8.4153691
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893959,TRUE,1,2015-04-10T17:56:52Z,189689,52.130666,8.415344
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893960,TRUE,1,2015-04-10T17:56:52Z,189689,52.1306785,8.4209232
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893961,TRUE,1,2015-04-10T17:56:52Z,189689,52.1306797,8.4152318
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893962,TRUE,1,2015-04-10T17:56:52Z,189689,52.1278625,8.4153066
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893963,TRUE,1,2015-04-10T17:56:52Z,189689,52.1282328,8.4154352
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893964,TRUE,1,2015-04-10T17:56:52Z,189689,52.1299308,8.4210911
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893965,TRUE,1,2015-04-10T17:56:52Z,189689,52.1310228,8.421144
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893966,TRUE,1,2015-04-10T17:56:52Z,189689,52.1269068,8.4211471
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893967,TRUE,1,2015-04-10T17:56:52Z,189689,52.1283778,8.4211385
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893968,TRUE,1,2015-04-10T17:56:52Z,189689,52.128979,8.4153728
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893969,TRUE,1,2015-04-10T17:56:53Z,189689,52.1296671,8.4210606
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893970,TRUE,1,2015-04-10T17:56:53Z,189689,52.1305746,8.4211135
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893971,TRUE,1,2015-04-10T17:56:53Z,189689,52.1307852,8.4212666
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893972,TRUE,1,2015-04-10T17:56:53Z,189689,52.1308769,8.4208397
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893973,TRUE,1,2015-04-10T17:56:53Z,189689,52.1312161,8.4208429
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893974,TRUE,1,2015-04-10T17:56:53Z,189689,52.1322653,8.4209008
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893975,TRUE,1,2015-04-10T17:56:53Z,189689,52.1325374,8.4210843
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893976,TRUE,1,2015-04-10T17:56:53Z,189689,52.1326519,8.420819
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893977,TRUE,1,2015-04-10T17:56:53Z,189689,52.1329317,8.4210077
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893978,TRUE,1,2015-04-10T17:56:53Z,189689,52.133325,8.4208769
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893979,TRUE,1,2015-04-10T17:56:53Z,189689,52.1334159,8.4212153
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893980,TRUE,1,2015-04-10T17:56:53Z,189689,52.1279012,8.415723
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893981,TRUE,1,2015-04-10T17:56:53Z,189689,52.1269497,8.4158201
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893982,TRUE,1,2015-04-10T17:56:53Z,189689,52.1266002,8.415626
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893983,TRUE,1,2015-04-10T17:56:53Z,189689,52.126862,8.415657
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893984,TRUE,1,2015-04-10T17:56:53Z,189689,52.1269301,8.4156421
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893985,TRUE,1,2015-04-10T17:56:53Z,189689,52.1273638,8.415693
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893986,TRUE,1,2015-04-10T17:56:53Z,189689,52.1273525,8.4157224
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893987,TRUE,1,2015-04-10T17:56:53Z,189689,52.1264504,8.4156782
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893988,TRUE,1,2015-04-10T17:56:53Z,189689,52.1265586,8.4190315
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893990,TRUE,1,2015-04-10T17:56:53Z,189689,52.126705,8.4171893
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893991,TRUE,1,2015-04-10T17:56:53Z,189689,52.1281929,8.4190213
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893992,TRUE,1,2015-04-10T17:56:53Z,189689,52.1280439,8.4203483
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893993,TRUE,1,2015-04-10T17:56:53Z,189689,52.1275589,8.4046562
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893996,TRUE,1,2015-04-10T17:56:53Z,189689,52.1279148,8.4036234
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893999,TRUE,1,2015-04-10T17:56:53Z,189689,52.1284522,8.403022
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894000,TRUE,1,2015-04-10T17:56:53Z,189689,52.1283599,8.4032078
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894001,TRUE,1,2015-04-10T17:56:53Z,189689,52.1282082,8.399982
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894002,TRUE,1,2015-04-10T17:56:53Z,189689,52.1280848,8.4007678
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894003,TRUE,1,2015-04-10T17:56:53Z,189689,52.1279624,8.3995367
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894005,TRUE,1,2015-04-10T17:56:53Z,189689,52.1278282,8.4022053
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894006,TRUE,1,2015-04-10T17:56:53Z,189689,52.1276841,8.4002834
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894008,TRUE,1,2015-04-10T17:56:53Z,189689,52.1276207,8.4016059
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894009,TRUE,1,2015-04-10T17:56:53Z,189689,52.1275721,8.4020687
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894011,TRUE,1,2015-04-10T17:56:53Z,189689,52.1275781,8.4038863
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894014,TRUE,2,2022-11-16T19:24:58Z,34927,52.1268501,8.4087841
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894015,TRUE,1,2015-04-10T17:56:53Z,189689,52.1283337,8.4080808
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894016,TRUE,2,2022-11-16T19:24:58Z,34927,52.1287198,8.4188247
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894017,TRUE,2,2022-11-16T19:24:58Z,34927,52.1285856,8.4227921
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894022,TRUE,1,2015-04-10T17:56:53Z,189689,52.1285164,8.4219897
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894023,TRUE,2,2022-11-16T19:24:58Z,34927,52.1284942,8.4217259
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894026,TRUE,1,2015-04-10T17:56:53Z,189689,52.1284267,8.4216386
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448894027,TRUE,1,2015-04-10T17:56:53Z,189689,52.1282365,8.4209655
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,4086871971,TRUE,3,2022-11-16T19:24:58Z,34927,52.1281814,8.420941
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,4086871971,TRUE,3,2022-11-16T19:24:58Z,34927,52.1281781,8.4155717
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,4086871982,TRUE,2,2022-02-02T19:06:59Z,879327,52.128127,8.415758
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,4086871982,TRUE,2,2022-02-02T19:06:59Z,879327,52.1280628,8.4159899
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,4087038544,TRUE,2,2022-11-16T19:24:58Z,34927,52.1280216,8.4133145
